"","tilTemra_001","tilTemra_002","tilTemra_003","pTemra_004","pTemra_005","pTemra_006"
"ENSG00000089009.L01",890.021722581346,894.260404219329,1399.87001658257,1066.1433602124,1061.27320207925,1059.02340856226
"ENSG00000089012.L01",63.727283534344,64.2582326385147,53.1175974671646,11.9895014556757,12.7644543205408,12.7046510024607
"ENSG00000089022.L01",27.0030862433661,25.7032930554059,23.2389488918845,23.0567335686072,22.7936684295371,23.5943518617127
"ENSG00000089022.L02",0,0,18.8124824362875,0,0,19.9644515752953
"ENSG00000089048.L01",5.40061724867322,6.42582326385147,4.42646645559705,3.68907737097715,3.64698694872594,3.62990028641733
"ENSG00000089050.L01",2.16024689946929,2.14194108795049,3.31984984169779,2.76680802823286,2.73524021154445,2.722425214813
"ENSG00000089053.L01",76.6887649311597,80.3227907981433,74.1433131312506,83.0042408469859,89.3511802437855,90.7475071604333
"ENSG00000089057.L01",16.2018517460196,16.0645581596287,17.7058658223882,14.7563094839086,15.4996945320852,15.4270762172737
"ENSG00000089060.L01",29.1633331428354,28.9162046873316,36.5183482586757,8.30042408469859,8.20572063463336,8.167275644439
"ENSG00000089063.L01",55.0862959364668,55.6904682867127,50.9043642393661,53.4916218791687,53.7930574937076,53.5410292246557
"ENSG00000089094.L01",21.6024689946929,21.4194108795049,26.5587987335823,26.7458109395843,28.264148852626,25.4093020049213
"ENSG00000089123.L01",6.48074069840786,7.49679380782671,6.63969968339558,5.53361605646573,5.47048042308891,5.444850429626
"ENSG00000089127.L01",34.5639503915086,34.2710574072078,18.8124824362875,5.53361605646573,5.47048042308891,5.444850429626
"ENSG00000089154.L01",29.1633331428354,28.9162046873316,34.3051150308771,26.7458109395843,24.6171619039001,32.669102577756
"ENSG00000089157.L01",1359.87542321592,1357.99064976061,1665.45800391839,791.307096074599,787.749180924803,788.595837224166
"ENSG00000089159.L01",61.5670366348747,61.0453210065889,89.6359457258403,196.443370004533,196.025548494019,224.14634268627
"ENSG00000089195.L01",8.64098759787715,9.6387348957772,9.95954952509336,4.61134671372144,4.55873368590742,4.53737535802167
"ENSG00000089220",73.4483945819557,73.8969675342919,69.7168466756535,59.0252379356344,58.351791179615,58.9858796542817
"ENSG00000089234.L01",8.64098759787715,8.56776435180196,6.63969968339558,11.0672321129315,10.9409608461778,11.7971759308563
"ENSG00000089248.L01",85.3297525290368,84.6066729740443,86.3160958841425,81.1597021614973,81.1454596091521,80.7652813727857
"ENSG00000089280.L01",397.485429502349,409.110747798543,463.672361223791,191.832023290812,198.760788705564,207.811791397392
"ENSG00000089289",0,36.4129984951583,39.8381981003735,0,28.264148852626,28.1317272197343
"ENSG00000089289.L01",36.7241972909779,0,0,28.5903496250729,0,0
"ENSG00000089327.L01",320.796664571189,320.220192648598,412.767996984425,188.142945919835,187.819827859386,188.754814893701
"ENSG00000089335.L01",6.48074069840786,6.42582326385147,7.74631629729484,11.0672321129315,10.9409608461778,9.98222578764767
"ENSG00000089351.L01",82.0893821798329,87.8195846059701,107.341811548228,29.5126189678172,30.9993890641705,30.8541524345473
"ENSG00000089486.L01",11.8813579470811,11.7806759837277,25.452182119683,13.8340401411643,13.6762010577223,13.612126074065
"ENSG00000089597.L01",78.849011830629,78.1808497101928,104.021961706531,85.7710488752188,83.8806998206966,90.7475071604333
"ENSG00000089639.L01",58.3266662856707,56.761438830688,64.1837636061572,65.4811233348444,65.6457650770669,65.338205155512
"ENSG00000089682.L01",4.32049379893857,5.35485271987622,5.53308306949631,4.61134671372144,4.55873368590742,4.53737535802167
"ENSG00000089692.L01",77.7688883808943,86.7486140619948,66.3969968339558,54.413891221913,60.175284653978,56.2634544394687
"ENSG00000089693.L01",60.48691318514,61.0453210065889,69.7168466756535,69.1702007058216,69.2927520257928,70.783055585138
"ENSG00000089737.L01",131.775060867626,131.729376908955,180.37850806558,94.0714729599173,93.9099139296929,94.3774074468507
"ENSG00000089775.L01",30.24345659257,29.9871752313068,32.0918818030786,24.9012722540958,24.6171619039001,25.4093020049213
"ENSG00000089818.L01",66.9676538835479,66.4001737264652,75.2499297451499,53.4916218791687,51.9695640193446,49.003653866634
"ENSG00000089876.L01",4.32049379893857,5.35485271987622,3.31984984169779,1.84453868548858,1.82349347436297,1.81495014320867
"ENSG00000089902.L01",9.72111104761179,9.6387348957772,19.9190990501867,10.1449627701872,10.0292141089963,12.7046510024607
"ENSG00000090006.L01",32.4037034920393,34.2710574072078,29.8786485752801,54.413891221913,57.4400444424335,58.0784045826773
"ENSG00000090013",7.5608641481425,7.49679380782671,8.8529329111941,7.3781547419543,7.29397389745188,7.25980057283467
"ENSG00000090020.L01",11.8813579470811,11.7806759837277,9.95954952509336,11.0672321129315,10.9409608461778,10.889700859252
"ENSG00000090054.L01",27.0030862433661,26.7742635993811,29.8786485752801,27.6680802823286,28.264148852626,28.1317272197343
"ENSG00000090060.L01",55.0862959364668,55.6904682867127,53.1175974671646,47.958005822703,52.8813107565261,51.726079081447
"ENSG00000090061.L01",35.6440738412432,35.3420279511831,53.1175974671646,40.5798510807487,40.1168564359853,41.7438532937993
"ENSG00000090104.L01",1447.36542264442,1462.94576307018,749.179447609801,60.869776621123,61.0870313911595,61.7083048690947
"ENSG00000090238.L01",97.2111104761179,95.3163784137968,58.6506805366609,138.340401411643,135.850263840041,136.12126074065
"ENSG00000090263.L01",25.9229627936314,25.7032930554059,26.5587987335823,10.1449627701872,10.0292141089963,9.98222578764767
"ENSG00000090273.L01",54.0061724867322,54.6194977427375,39.8381981003735,24.9012722540958,24.6171619039001,24.501826933317
"ENSG00000090316.L01",32.4037034920393,32.1291163192573,32.0918818030786,32.2794269960501,31.911135801352,32.669102577756
"ENSG00000090339.L01",18.3620986454889,19.2774697915544,27.6654153474816,4.61134671372144,4.55873368590742,4.53737535802167
"ENSG00000090339.L02",9.72111104761179,10.7097054397524,15.4926325945897,2.76680802823286,2.73524021154445,3.62990028641733
"ENSG00000090432",0,6.42582326385147,7.74631629729484,0,13.6762010577223,13.612126074065
"ENSG00000090432.L01",6.48074069840786,0,0,13.8340401411643,0,0
"ENSG00000090447.L01",5.40061724867322,5.35485271987622,3.31984984169779,5.53361605646573,5.47048042308891,5.444850429626
"ENSG00000090487.L01",28.0832096931007,28.9162046873316,30.9852651891794,31.3571576533058,30.9993890641705,30.8541524345473
"ENSG00000090520.L01",36.7241972909779,36.4129984951583,47.5845143976683,34.1239656815386,33.7346292757149,34.4840527209647
"ENSG00000090565.L01",24.8428393438968,24.6323225114306,19.9190990501867,32.2794269960501,31.911135801352,31.7616275061517
"ENSG00000090581.L01",33.4838269417739,32.1291163192573,37.6249648725749,38.7353123952601,38.2933629616224,42.6513283654037
"ENSG00000090621.L01",110.172591872934,107.097054397524,139.433693351307,50.7248138509358,48.3225770706187,52.6335541530513
"ENSG00000090661.L01",8.64098759787715,8.56776435180196,11.0661661389926,12.91177079842,13.6762010577223,12.7046510024607
"ENSG00000090661.L02",3.24037034920393,2.14194108795049,1.10661661389926,4.61134671372144,2.73524021154445,2.722425214813
"ENSG00000090686.L01",28.0832096931007,28.9162046873316,28.7720319613808,26.7458109395843,27.3524021154445,29.946677362943
"ENSG00000090857.L01",16.2018517460196,16.0645581596287,17.7058658223882,19.36765619763,19.1466814808112,17.2420263604823
"ENSG00000090857.L02",7.5608641481425,7.49679380782671,9.95954952509336,9.22269342744288,9.11746737181485,9.07475071604333
"ENSG00000090861.L01",0,14.9935876156534,16.5992492084889,0,7.29397389745188,6.35232550123033
"ENSG00000090863.L01",48.6055552380589,47.1227039349108,70.8234632895528,58.1029685928901,57.4400444424335,69.8755805135337
"ENSG00000090905.L01",32.4037034920393,32.1291163192573,30.9852651891794,29.5126189678172,29.1758955898075,28.1317272197343
"ENSG00000090920.L01",24.8428393438968,24.6323225114306,17.7058658223882,7.3781547419543,7.29397389745188,6.35232550123033
"ENSG00000090924.L01",23.7627158941622,23.5613519674554,36.5183482586757,25.8235415968401,25.5289086410816,25.4093020049213
"ENSG00000090971.L01",0,0,4.42646645559705,0,0,5.444850429626
"ENSG00000090975.L01",9.72111104761179,9.6387348957772,11.0661661389926,4.61134671372144,3.64698694872594,4.53737535802167
"ENSG00000090989.L01",15.121728296285,16.0645581596287,16.5992492084889,10.1449627701872,10.0292141089963,9.98222578764767
"ENSG00000091039.L01",25.9229627936314,25.7032930554059,32.0918818030786,25.8235415968401,26.4406553782631,26.3167770765257
"ENSG00000091073.L01",14.0416048465504,13.9226170716782,9.95954952509336,10.1449627701872,10.0292141089963,9.98222578764767
"ENSG00000091127.L01",4.32049379893857,4.28388217590098,2.21323322779853,0.922269342744288,0.911746737181485,0.907475071604333
"ENSG00000091140.L01",21.6024689946929,22.4903814234801,25.452182119683,27.6680802823286,27.3524021154445,27.22425214813
"ENSG00000091164.L01",18.3620986454889,19.2774697915544,16.5992492084889,14.7563094839086,15.4996945320852,15.4270762172737
"ENSG00000091317.L01",27.0030862433661,27.8452341433564,21.025715664086,26.7458109395843,27.3524021154445,24.501826933317
"ENSG00000091409.L01",36.7241972909779,37.4839690391336,32.0918818030786,2.76680802823286,2.73524021154445,2.722425214813
"ENSG00000091436.L01",1.08012344973464,1.07097054397524,1.10661661389926,3.68907737097715,3.64698694872594,3.62990028641733
"ENSG00000091483.L01",11.8813579470811,12.8516465277029,14.3860159806904,10.1449627701872,10.0292141089963,9.98222578764767
"ENSG00000091490.L01",30.24345659257,29.9871752313068,32.0918818030786,31.3571576533058,31.911135801352,31.7616275061517
"ENSG00000091527.L01",74.5285180316904,74.9679380782671,82.9962460424447,84.8487795324745,85.7041932950596,91.6549822320377
"ENSG00000091542",0,41.7678512150345,47.5845143976683,0,36.4698694872594,36.2990028641733
"ENSG00000091542.L01",43.2049379893857,0,0,36.8907737097715,0,0
"ENSG00000091592.L01",151.21728296285,151.006846700509,163.779258857091,141.107209439876,139.497250788767,140.658636098672
"ENSG00000091640",27.0030862433661,26.7742635993811,24.3455655057838,35.0462350242829,34.6463760128964,35.391527792569
"ENSG00000091651.L01",4.32049379893857,4.28388217590098,4.42646645559705,3.68907737097715,3.64698694872594,3.62990028641733
"ENSG00000091732.L01",6.48074069840786,6.42582326385147,5.53308306949631,4.61134671372144,4.55873368590742,4.53737535802167
"ENSG00000091831.L01",1.08012344973464,1.07097054397524,1.10661661389926,2.76680802823286,2.73524021154445,2.722425214813
"ENSG00000091947.L01",8.64098759787715,8.56776435180196,7.74631629729484,10.1449627701872,10.0292141089963,9.98222578764767
"ENSG00000092010.L01",216.024689946929,215.265079339024,224.64317262155,230.567335686072,229.760177769734,228.683718044292
"ENSG00000092020.L01",12.9614813968157,12.8516465277029,15.4926325945897,17.5231175121415,17.3231880064482,17.2420263604823
"ENSG00000092094.L01",48.6055552380589,48.193674478886,50.9043642393661,42.4243897662372,41.9403499103483,45.3737535802167
"ENSG00000092096.L01",10.8012344973464,10.7097054397524,16.5992492084889,0,0,0
"ENSG00000092108.L01",18.3620986454889,17.1355287036039,27.6654153474816,28.5903496250729,25.5289086410816,26.3167770765257
"ENSG00000092140.L01",11.8813579470811,11.7806759837277,11.0661661389926,20.2899255403743,20.0584282179927,19.056976503691
"ENSG00000092148.L01",37.8043207407125,38.5549395831088,70.8234632895528,47.958005822703,48.3225770706187,47.1887037234253
"ENSG00000092199.L01",302.4345659257,303.084663944994,368.503332428454,279.447610851519,279.906248314716,289.484547841782
"ENSG00000092201.L01",27.0030862433661,26.7742635993811,24.3455655057838,36.8907737097715,36.4698694872594,39.0214280789863
"ENSG00000092203.L01",23.7627158941622,23.5613519674554,32.0918818030786,26.7458109395843,26.4406553782631,27.22425214813
"ENSG00000092208.L01",6.48074069840786,6.42582326385147,5.53308306949631,7.3781547419543,7.29397389745188,7.25980057283467
"ENSG00000092295.L01",3.24037034920393,3.21291163192573,2.21323322779853,1.84453868548858,1.82349347436297,0.907475071604333
"ENSG00000092330.L01",52.9260490369975,52.477556654787,74.1433131312506,41.5021204234929,41.9403499103483,41.7438532937993
"ENSG00000092421.L01",0,2.14194108795049,4.42646645559705,0.922269342744288,1.82349347436297,1.81495014320867
"ENSG00000092439.L01",19.4422220952236,23.5613519674554,19.9190990501867,17.5231175121415,19.1466814808112,19.056976503691
"ENSG00000092470.L01",4.32049379893857,4.28388217590098,3.31984984169779,3.68907737097715,4.55873368590742,4.53737535802167
"ENSG00000092531.L01",32.4037034920393,32.1291163192573,29.8786485752801,33.2016963387944,36.4698694872594,34.4840527209647
"ENSG00000092621.L01",6.48074069840786,6.42582326385147,5.53308306949631,1.84453868548858,1.82349347436297,1.81495014320867
"ENSG00000092820.L01",255.98925758711,254.890989466108,647.370719131069,165.086212351227,164.114412692667,175.142688819636
"ENSG00000092847.L01",6.48074069840786,6.42582326385147,6.63969968339558,8.30042408469859,8.20572063463336,8.167275644439
"ENSG00000092929.L01",84.2496290793022,79.2518202541681,67.503613447855,130.039977326945,123.997556256682,120.694184523376
"ENSG00000092964.L01",1.08012344973464,1.07097054397524,1.10661661389926,2.76680802823286,2.73524021154445,2.722425214813
"ENSG00000092978.L01",6.48074069840786,6.42582326385147,9.95954952509336,8.30042408469859,8.20572063463336,8.167275644439
"ENSG00000093000.L01",42.1248145396511,40.6968806710593,48.6911310115676,27.6680802823286,27.3524021154445,27.22425214813
"ENSG00000093010.L01",21.6024689946929,21.4194108795049,17.7058658223882,15.6785788266529,15.4996945320852,15.4270762172737
"ENSG00000093072.L01",51.8459255872629,53.5485271987622,48.6911310115676,35.9685043670272,36.4698694872594,36.2990028641733
"ENSG00000093144.L01",23.7627158941622,24.6323225114306,18.8124824362875,12.91177079842,12.7644543205408,12.7046510024607
"ENSG00000093167.L01",15.121728296285,14.9935876156534,13.2793993667912,18.4453868548858,19.1466814808112,19.056976503691
"ENSG00000093183.L03",18.3620986454889,1.07097054397524,1.10661661389926,23.9790029113515,0.911746737181485,0.907475071604333
"ENSG00000093183.L05",0,18.2064992475792,17.7058658223882,0,23.7054151667186,23.5943518617127
"ENSG00000094631.L01",37.8043207407125,38.5549395831088,48.6911310115676,45.1911977944701,46.4990835962557,46.281228651821
"ENSG00000094841.L01",7.5608641481425,7.49679380782671,9.95954952509336,8.30042408469859,8.20572063463336,9.07475071604333
"ENSG00000094880.L01",11.8813579470811,11.7806759837277,11.0661661389926,13.8340401411643,13.6762010577223,14.5196011456693
"ENSG00000094914.L01",24.8428393438968,23.5613519674554,18.8124824362875,23.0567335686072,21.8819216923556,24.501826933317
"ENSG00000094916.L01",8.64098759787715,1.07097054397524,7.74631629729484,5.53361605646573,0.911746737181485,6.35232550123033
"ENSG00000094916.L02",0,8.56776435180196,0,0,6.38222716027039,0
"ENSG00000094975.L01",11.8813579470811,11.7806759837277,19.9190990501867,14.7563094839086,14.5879477949038,14.5196011456693
"ENSG00000095002.L01",7.5608641481425,7.49679380782671,6.63969968339558,4.61134671372144,4.55873368590742,4.53737535802167
"ENSG00000095015.L01",8.64098759787715,7.49679380782671,7.74631629729484,11.9895014556757,11.8527075833593,11.7971759308563
"ENSG00000095059.L01",52.9260490369975,53.5485271987622,61.9705303783587,63.6365846493558,61.0870313911595,65.338205155512
"ENSG00000095139.L01",35.6440738412432,36.4129984951583,34.3051150308771,45.1911977944701,45.5873368590742,46.281228651821
"ENSG00000095209.L01",8.64098759787715,4.28388217590098,7.74631629729484,3.68907737097715,2.73524021154445,4.53737535802167
"ENSG00000095261.L01",14.0416048465504,13.9226170716782,16.5992492084889,21.2121948831186,20.9701749551741,20.8719266468997
"ENSG00000095321.L01",6.48074069840786,5.35485271987622,5.53308306949631,4.61134671372144,4.55873368590742,4.53737535802167
"ENSG00000095370.L01",2.16024689946929,3.21291163192573,3.31984984169779,6.45588539921001,6.38222716027039,5.444850429626
"ENSG00000095370.L02",20.5223455449582,20.3484403355296,13.2793993667912,14.7563094839086,14.5879477949038,14.5196011456693
"ENSG00000095380.L01",24.8428393438968,24.6323225114306,30.9852651891794,5.53361605646573,4.55873368590742,4.53737535802167
"ENSG00000095383.L01",2.16024689946929,2.14194108795049,2.21323322779853,1.84453868548858,1.82349347436297,1.81495014320867
"ENSG00000095397.L01",17.2819751957543,16.0645581596287,16.5992492084889,8.30042408469859,7.29397389745188,7.25980057283467
"ENSG00000095485.L01",25.9229627936314,26.7742635993811,23.2389488918845,27.6680802823286,30.9993890641705,29.0392022913387
"ENSG00000095564.L01",31.3235800423047,31.0581457752821,47.5845143976683,51.6470831936801,51.9695640193446,52.6335541530513
"ENSG00000095574.L01",34.5639503915086,31.0581457752821,28.7720319613808,30.4348883105615,27.3524021154445,28.1317272197343
"ENSG00000095787.L01",77.7688883808943,77.1098791662176,84.102862656344,83.0042408469859,83.8806998206966,83.4877065875987
"ENSG00000095794.L01",212.784319597725,214.194108795049,213.577006482558,42.4243897662372,42.8520966475298,42.6513283654037
"ENSG00000095906.L01",30.24345659257,29.9871752313068,19.9190990501867,27.6680802823286,28.264148852626,27.22425214813
"ENSG00000096060.L01",120.97382637028,121.019671469203,45.3712811698698,17.5231175121415,17.3231880064482,17.2420263604823
"ENSG00000096063.L01",11.8813579470811,11.7806759837277,11.0661661389926,21.2121948831186,20.9701749551741,21.779401718504
"ENSG00000096070.L01",12.9614813968157,13.9226170716782,16.5992492084889,16.6008481693972,16.4114412692667,16.334551288878
"ENSG00000096080",0,14.9935876156534,17.7058658223882,0,22.7936684295371,22.6868767901083
"ENSG00000096080.L01",15.121728296285,0,0,23.0567335686072,0,0
"ENSG00000096092.L01",7.5608641481425,7.49679380782671,6.63969968339558,5.53361605646573,6.38222716027039,5.444850429626
"ENSG00000096093.L01",3.24037034920393,3.21291163192573,4.42646645559705,2.76680802823286,2.73524021154445,2.722425214813
"ENSG00000096384",838.175796994083,839.640906476592,0,138.340401411643,138.585504051586,0
"ENSG00000096384.L01",0,0,717.087565806722,0,0,146.103486528298
"ENSG00000096401.L01",11.8813579470811,11.7806759837277,6.63969968339558,12.91177079842,12.7644543205408,8.167275644439
"ENSG00000096433.L01",38.8844441904472,26.7742635993811,27.6654153474816,41.5021204234929,32.8228825385334,32.669102577756
"ENSG00000096654.L01",17.2819751957543,18.2064992475792,23.2389488918845,8.30042408469859,8.20572063463336,8.167275644439
"ENSG00000096717.L01",19.4422220952236,19.2774697915544,25.452182119683,15.6785788266529,15.4996945320852,15.4270762172737
"ENSG00000096746.L01",226.825924444275,228.116725866727,198.084373887968,148.48536418183,149.526464897763,148.825911743111
"ENSG00000096872.L01",5.40061724867322,5.35485271987622,6.63969968339558,3.68907737097715,3.64698694872594,3.62990028641733
"ENSG00000096968.L01",12.9614813968157,12.8516465277029,7.74631629729484,14.7563094839086,14.5879477949038,14.5196011456693
"ENSG00000096996.L01",24.8428393438968,24.6323225114306,28.7720319613808,51.6470831936801,51.0578172821631,51.726079081447
"ENSG00000097007.L01",16.2018517460196,16.0645581596287,16.5992492084889,22.1344642258629,19.1466814808112,21.779401718504
"ENSG00000097021.L01",5.40061724867322,5.35485271987622,5.53308306949631,6.45588539921001,6.38222716027039,6.35232550123033
"ENSG00000097033.L01",31.3235800423047,32.1291163192573,27.6654153474816,34.1239656815386,34.6463760128964,34.4840527209647
"ENSG00000097046.L01",5.40061724867322,5.35485271987622,4.42646645559705,9.22269342744288,9.11746737181485,9.07475071604333
"ENSG00000099139.L01",5.40061724867322,5.35485271987622,6.63969968339558,0,0,0
"ENSG00000099194.L01",9.72111104761179,9.6387348957772,12.1727827528919,0.922269342744288,0.911746737181485,0.907475071604333
"ENSG00000099203.L01",12.9614813968157,12.8516465277029,11.0661661389926,12.91177079842,12.7644543205408,12.7046510024607
"ENSG00000099204.L01",73.4483945819557,68.5421148144156,170.418958540486,17.5231175121415,17.3231880064482,17.2420263604823
"ENSG00000099219.L01",9.72111104761179,9.6387348957772,8.8529329111941,9.22269342744288,10.0292141089963,9.98222578764767
"ENSG00000099246.L01",23.7627158941622,24.6323225114306,23.2389488918845,25.8235415968401,26.4406553782631,26.3167770765257
"ENSG00000099251.L01",4.32049379893857,4.28388217590098,5.53308306949631,2.76680802823286,2.73524021154445,2.722425214813
"ENSG00000099284.L01",6.48074069840786,6.42582326385147,5.53308306949631,2.76680802823286,2.73524021154445,2.722425214813
"ENSG00000099290.L01",8.64098759787715,8.56776435180196,6.63969968339558,8.30042408469859,8.20572063463336,8.167275644439
"ENSG00000099308.L01",0,0,12.1727827528919,0,0,16.334551288878
"ENSG00000099326.L01",18.3620986454889,18.2064992475792,17.7058658223882,14.7563094839086,14.5879477949038,14.5196011456693
"ENSG00000099330.L01",5.40061724867322,6.42582326385147,9.95954952509336,7.3781547419543,8.20572063463336,8.167275644439
"ENSG00000099331.L01",73.4483945819557,74.9679380782671,76.3565463590491,101.449627701872,95.7334074040559,91.6549822320377
"ENSG00000099337.L01",3.24037034920393,3.21291163192573,3.31984984169779,0.922269342744288,0.911746737181485,0.907475071604333
"ENSG00000099338.L01",6.48074069840786,7.49679380782671,3.31984984169779,4.61134671372144,4.55873368590742,4.53737535802167
"ENSG00000099341.L01",62.6471600846093,62.1162915505642,60.8639137644594,66.4033926775887,65.6457650770669,66.2456802271163
"ENSG00000099381.L01",10.8012344973464,10.7097054397524,9.95954952509336,14.7563094839086,14.5879477949038,14.5196011456693
"ENSG00000099622.L01",349.959997714024,338.426691896177,372.929798884052,338.472848787154,331.87581233406,328.505975920769
"ENSG00000099624.L01",57.2465428359361,55.6904682867127,37.6249648725749,45.1911977944701,43.7638433847113,43.558803437008
"ENSG00000099725.L01",36.7241972909779,36.4129984951583,0,37.8130430525158,37.3816162244409,38.113953007382
"ENSG00000099783.L01",104.77197462426,103.884142765599,112.874894617725,95.9160116454059,94.8216606668744,94.3774074468507
"ENSG00000099785.L01",17.2819751957543,17.1355287036039,15.4926325945897,21.2121948831186,20.0584282179927,20.8719266468997
"ENSG00000099795",62.6471600846093,62.1162915505642,42.051431328172,106.060974415593,103.939128038689,104.359633234498
"ENSG00000099797.L01",190.101727153297,189.561786283618,190.338057590673,120.817283899502,118.527075833593,117.971759308563
"ENSG00000099804.L01",46.4453083385897,46.0517333909355,38.7315814864742,44.2689284517258,41.9403499103483,35.391527792569
"ENSG00000099817.L01",55.0862959364668,51.4065861108117,43.1580479420712,47.0357364799587,44.6755901218927,44.4662785086123
"ENSG00000099821.L01",38.8844441904472,39.625910127084,28.7720319613808,37.8130430525158,39.2051096988038,39.9289031505907
"ENSG00000099840.L01",4.32049379893857,4.28388217590098,4.42646645559705,2.76680802823286,2.73524021154445,2.722425214813
"ENSG00000099849.L01",17.2819751957543,17.1355287036039,11.0661661389926,19.36765619763,19.1466814808112,19.056976503691
"ENSG00000099860",496.856786877936,0,0,114.361398500292,0,0
"ENSG00000099860.L01",0,489.433538596687,262.268137494125,0,112.144848673323,111.619433807333
"ENSG00000099875.L01",151.21728296285,148.864905612559,137.220460123509,83.9265101897302,82.0572063463336,81.67275644439
"ENSG00000099889.L01",1.08012344973464,1.07097054397524,1.10661661389926,2.76680802823286,2.73524021154445,2.722425214813
"ENSG00000099901.L01",44.2850614391204,47.1227039349108,40.9448147142727,32.2794269960501,33.7346292757149,33.5765776493603
"ENSG00000099904.L01",22.6825924444275,20.3484403355296,23.2389488918845,26.7458109395843,24.6171619039001,29.0392022913387
"ENSG00000099917.L01",149.057036063381,147.793935068584,183.698357907278,206.58833277472,203.319522391471,201.459465896162
"ENSG00000099940.L01",7.5608641481425,7.49679380782671,6.63969968339558,10.1449627701872,10.0292141089963,10.889700859252
"ENSG00000099942.L01",19.4422220952236,19.2774697915544,18.8124824362875,28.5903496250729,29.1758955898075,29.0392022913387
"ENSG00000099956.L01",20.5223455449582,20.3484403355296,19.9190990501867,21.2121948831186,20.0584282179927,19.9644515752953
"ENSG00000099968.L01",17.2819751957543,17.1355287036039,14.3860159806904,9.22269342744288,9.11746737181485,9.07475071604333
"ENSG00000099974",1.08012344973464,1.07097054397524,2.21323322779853,1.84453868548858,1.82349347436297,1.81495014320867
"ENSG00000099977.L01",25.9229627936314,25.7032930554059,27.6654153474816,21.2121948831186,20.9701749551741,19.9644515752953
"ENSG00000099985.L01",12.9614813968157,11.7806759837277,16.5992492084889,2.76680802823286,2.73524021154445,2.722425214813
"ENSG00000099991.L01",69.1279007830172,64.2582326385147,89.6359457258403,58.1029685928901,52.8813107565261,58.9858796542817
"ENSG00000099995.L01",85.3297525290368,83.5357024300691,101.808728478732,67.325662020333,65.6457650770669,68.9681054419293
"ENSG00000100023.L01",28.0832096931007,27.8452341433564,29.8786485752801,36.8907737097715,37.3816162244409,34.4840527209647
"ENSG00000100027.L01",10.8012344973464,10.7097054397524,5.53308306949631,21.2121948831186,20.9701749551741,20.8719266468997
"ENSG00000100029.L01",21.6024689946929,21.4194108795049,18.8124824362875,13.8340401411643,13.6762010577223,13.612126074065
"ENSG00000100030.L01",46.4453083385897,47.1227039349108,29.8786485752801,63.6365846493558,63.8222716027039,59.893354725886
"ENSG00000100034.L01",8.64098759787715,7.49679380782671,7.74631629729484,6.45588539921001,6.38222716027039,6.35232550123033
"ENSG00000100038.L01",22.6825924444275,20.3484403355296,25.452182119683,22.1344642258629,21.8819216923556,21.779401718504
"ENSG00000100055.L01",46.4453083385897,46.0517333909355,57.5440639227617,91.3046649316845,90.262926980967,90.7475071604333
"ENSG00000100056.L01",16.2018517460196,16.0645581596287,24.3455655057838,19.36765619763,19.1466814808112,25.4093020049213
"ENSG00000100058.L01",7.5608641481425,7.49679380782671,7.74631629729484,10.1449627701872,10.9409608461778,10.889700859252
"ENSG00000100060.L01",86.4098759787715,85.6776435180196,64.1837636061572,71.9370087340544,70.2044987629743,70.783055585138
"ENSG00000100068.L01",8.64098759787715,8.56776435180196,6.63969968339558,8.30042408469859,8.20572063463336,8.167275644439
"ENSG00000100075.L01",16.2018517460196,16.0645581596287,14.3860159806904,15.6785788266529,15.4996945320852,15.4270762172737
"ENSG00000100083.L01",59.4067897354054,56.761438830688,66.3969968339558,65.4811233348444,59.2635379167965,59.893354725886
"ENSG00000100097",0,56.761438830688,86.3160958841425,0,235.230658192823,235.036043545522
"ENSG00000100097.L01",56.1664193862015,0,0,237.945490428026,1.82349347436297,0
"ENSG00000100099.L01",20.5223455449582,20.3484403355296,26.5587987335823,22.1344642258629,21.8819216923556,21.779401718504
"ENSG00000100100.L01",368.322096359513,367.342896583509,292.146786069405,103.29416638736,103.027381301508,103.452158162894
"ENSG00000100104",0,0,4.42646645559705,0,0,6.35232550123033
"ENSG00000100104.L01",6.48074069840786,7.49679380782671,0,7.3781547419543,7.29397389745188,0
"ENSG00000100105.L01",20.5223455449582,20.3484403355296,22.1323322779853,24.9012722540958,24.6171619039001,25.4093020049213
"ENSG00000100109.L01",25.9229627936314,25.7032930554059,28.7720319613808,34.1239656815386,33.7346292757149,29.946677362943
"ENSG00000100124.L01",7.5608641481425,7.49679380782671,8.8529329111941,10.1449627701872,10.0292141089963,9.98222578764767
"ENSG00000100138.L01",85.3297525290368,84.6066729740443,74.1433131312506,71.9370087340544,71.1162455001558,71.6905306567423
"ENSG00000100139.L01",8.64098759787715,8.56776435180196,6.63969968339558,10.1449627701872,9.11746737181485,9.98222578764767
"ENSG00000100142",23.7627158941622,23.5613519674554,0,21.2121948831186,20.9701749551741,0
"ENSG00000100142.L01",0,0,25.452182119683,0,0,20.8719266468997
"ENSG00000100147.L01",5.40061724867322,5.35485271987622,7.74631629729484,7.3781547419543,7.29397389745188,7.25980057283467
"ENSG00000100150.L01",8.64098759787715,9.6387348957772,16.5992492084889,17.5231175121415,18.2349347436297,18.1495014320867
"ENSG00000100151.L01",14.0416048465504,14.9935876156534,19.9190990501867,11.9895014556757,12.7644543205408,13.612126074065
"ENSG00000100162.L01",6.48074069840786,6.42582326385147,3.31984984169779,1.84453868548858,1.82349347436297,1.81495014320867
