"direction","fromAltName","interaction","name","selected","shared interaction","shared name","toAltName","weight"
"undirected",,"interacts with","H6PD (interacts with) MRGBP","false","interacts with","H6PD (interacts with) MRGBP",,"0.509713995846385"
"undirected",,"interacts with","KLHDC3 (interacts with) NOP14-AS1","false","interacts with","KLHDC3 (interacts with) NOP14-AS1",,"0.535472730500795"
"undirected",,"interacts with","DNAJC1 (interacts with) FGR","false","interacts with","DNAJC1 (interacts with) FGR",,"0.5686926939376"
"undirected",,"interacts with","B4GALT5 (interacts with) WDR81","false","interacts with","B4GALT5 (interacts with) WDR81",,"0.553324622969158"
"undirected",,"interacts with","EOMES (interacts with) LENG1","false","interacts with","EOMES (interacts with) LENG1",,"0.517956673709353"
"undirected",,"interacts with","GLO1 (interacts with) SRP9","false","interacts with","GLO1 (interacts with) SRP9",,"0.532486755856486"
"undirected",,"interacts with","MOAP1 (interacts with) NCALD","false","interacts with","MOAP1 (interacts with) NCALD",,"0.545289130900515"
"undirected",,"interacts with","BAD (interacts with) NDUFB7","false","interacts with","BAD (interacts with) NDUFB7",,"0.512319271929255"
"undirected",,"interacts with","EOMES (interacts with) NCALD","false","interacts with","EOMES (interacts with) NCALD",,"0.509710922767498"
"undirected",,"interacts with","PLEKHJ1 (interacts with) PPP1CC","false","interacts with","PLEKHJ1 (interacts with) PPP1CC",,"0.54899873083787"
"undirected",,"interacts with","MAD2L2 (interacts with) TRGC2","false","interacts with","MAD2L2 (interacts with) TRGC2",,"0.523577571706697"
"undirected",,"interacts with","ELP6 (interacts with) SUSD1","false","interacts with","ELP6 (interacts with) SUSD1",,"0.507040595612535"
"undirected",,"interacts with","PLEKHJ1 (interacts with) TMED9","false","interacts with","PLEKHJ1 (interacts with) TMED9",,"0.553319296705444"
"undirected",,"interacts with","CASP4 (interacts with) WSB2","false","interacts with","CASP4 (interacts with) WSB2",,"0.504418523901967"
"undirected",,"interacts with","DR1 (interacts with) ZBTB21","false","interacts with","DR1 (interacts with) ZBTB21",,"0.54183384488365"
"undirected",,"interacts with","ACSS1 (interacts with) MMP23B","false","interacts with","ACSS1 (interacts with) MMP23B",,"0.517951847953357"
"undirected",,"interacts with","EMC10 (interacts with) LAMTOR4","false","interacts with","EMC10 (interacts with) LAMTOR4",,"0.545281493986379"
"undirected",,"interacts with","RGL4 (interacts with) SNX17","false","interacts with","RGL4 (interacts with) SNX17",,"0.553312930794432"
"undirected",,"interacts with","TMED9 (interacts with) VOPP1","false","interacts with","TMED9 (interacts with) VOPP1",,"0.517950941735134"
"undirected",,"interacts with","B4GALT5 (interacts with) PPP1CC","false","interacts with","B4GALT5 (interacts with) PPP1CC",,"0.535458480484949"
"undirected",,"interacts with","ASAH1 (interacts with) WSB2","false","interacts with","ASAH1 (interacts with) WSB2",,"0.553312148916043"
"undirected",,"interacts with","MMP23B (interacts with) ZNF362","false","interacts with","MMP23B (interacts with) ZNF362",,"0.538514480663456"
"undirected",,"interacts with","KAT5 (interacts with) NCALD","false","interacts with","KAT5 (interacts with) NCALD",,"0.529480710740765"
"undirected",,"interacts with","KIR3DX1 (interacts with) TRGC2","false","interacts with","KIR3DX1 (interacts with) TRGC2",,"0.529479976733899"
"undirected",,"interacts with","C9orf78 (interacts with) DUSP22","false","interacts with","C9orf78 (interacts with) DUSP22",,"0.504413028420171"
"undirected",,"interacts with","MAD2L2 (interacts with) TM9SF2","false","interacts with","MAD2L2 (interacts with) TM9SF2",,"0.548980566145053"
"undirected",,"interacts with","SERPINB6 (interacts with) SIGLEC17P","false","interacts with","SERPINB6 (interacts with) SIGLEC17P",,"0.538511740059191"
"undirected",,"interacts with","PPP1CA (interacts with) TRGC2","false","interacts with","PPP1CA (interacts with) TRGC2",,"0.558741184723364"
"undirected",,"interacts with","CDKN2AIPNL (interacts with) COMMD8","false","interacts with","CDKN2AIPNL (interacts with) COMMD8",,"0.54897577704191"
"undirected",,"interacts with","MAD2L2 (interacts with) UBE2L3","false","interacts with","MAD2L2 (interacts with) UBE2L3",,"0.553307409597409"
"undirected",,"interacts with","MRPL20-AS1 (interacts with) RGL4","false","interacts with","MRPL20-AS1 (interacts with) RGL4",,"0.526536287775655"
"undirected",,"interacts with","DNASE2 (interacts with) TMED9","false","interacts with","DNASE2 (interacts with) TMED9",,"0.541816397729966"
"undirected",,"interacts with","PDLIM1 (interacts with) WDR81","false","interacts with","PDLIM1 (interacts with) WDR81",,"0.532474891618711"
"undirected",,"interacts with","FCRL6 (interacts with) SMAD2","false","interacts with","FCRL6 (interacts with) SMAD2",,"0.568588224784072"
"undirected",,"interacts with","CERT1 (interacts with) ZC3H12D","false","interacts with","CERT1 (interacts with) ZC3H12D",,"0.52357214370548"
"undirected",,"interacts with","EML2-AS1 (interacts with) UBE2L3","false","interacts with","EML2-AS1 (interacts with) UBE2L3",,"0.529471420524581"
"undirected",,"interacts with","EMC10 (interacts with) MYDGF","false","interacts with","EMC10 (interacts with) MYDGF",,"0.512309638311999"
"undirected",,"interacts with","MYDGF (interacts with) SZRD1","false","interacts with","MYDGF (interacts with) SZRD1",,"0.509702082378932"
"undirected",,"interacts with","MRGBP (interacts with) ZNF513","false","interacts with","MRGBP (interacts with) ZNF513",,"0.55872982624871"
"undirected",,"interacts with","CERT1 (interacts with) TECR","false","interacts with","CERT1 (interacts with) TECR",,"0.538494015610622"
"undirected",,"interacts with","CDS2 (interacts with) VOPP1","false","interacts with","CDS2 (interacts with) VOPP1",,"0.553288613722897"
"undirected",,"interacts with","ATOX1 (interacts with) PLEKHJ1","false","interacts with","ATOX1 (interacts with) PLEKHJ1",,"0.548968856655559"
"undirected",,"interacts with","LAMTOR4 (interacts with) PSMD8","false","interacts with","LAMTOR4 (interacts with) PSMD8",,"0.538493633648127"
"undirected",,"interacts with","TGFBR1 (interacts with) ZNF80","false","interacts with","TGFBR1 (interacts with) ZNF80",,"0.515179320711175"
"undirected",,"interacts with","CNPY3 (interacts with) EMP3","false","interacts with","CNPY3 (interacts with) EMP3",,"0.51517888830078"
"undirected",,"interacts with","AGO4 (interacts with) CAST","false","interacts with","AGO4 (interacts with) CAST",,"0.501693246979901"
"undirected",,"interacts with","CSK (interacts with) R3HCC1","false","interacts with","CSK (interacts with) R3HCC1",,"0.507021950547825"
"undirected",,"interacts with","CERT1 (interacts with) MRPL20-AS1","false","interacts with","CERT1 (interacts with) MRPL20-AS1",,"0.545258418247872"
"undirected",,"interacts with","EMC10 (interacts with) RGS3","false","interacts with","EMC10 (interacts with) RGS3",,"0.535436202946581"
"undirected",,"interacts with","COMMD7 (interacts with) ZBTB21","false","interacts with","COMMD7 (interacts with) ZBTB21",,"0.50969637503327"
"undirected",,"interacts with","HMGN4 (interacts with) ZNF80","false","interacts with","HMGN4 (interacts with) ZNF80",,"0.507018168723722"
"undirected",,"interacts with","PLEKHG3 (interacts with) PTPN6","false","interacts with","PLEKHG3 (interacts with) PTPN6",,"0.529464203622005"
"undirected",,"interacts with","H6PD (interacts with) TEX261","false","interacts with","H6PD (interacts with) TEX261",,"0.50169222973439"
"undirected",,"interacts with","AGO4 (interacts with) ILRUN","false","interacts with","AGO4 (interacts with) ILRUN",,"0.553279123182962"
"undirected",,"interacts with","HMGN4 (interacts with) PLEKHG3","false","interacts with","HMGN4 (interacts with) PLEKHG3",,"0.523566598303998"
"undirected",,"interacts with","MOV10 (interacts with) SRP9","false","interacts with","MOV10 (interacts with) SRP9",,"0.541804404537943"
"undirected",,"interacts with","PTMS (interacts with) TMUB2","false","interacts with","PTMS (interacts with) TMUB2",,"0.532460388456903"
"undirected",,"interacts with","PLEKHJ1 (interacts with) RASGEF1A","false","interacts with","PLEKHJ1 (interacts with) RASGEF1A",,"0.532459012786083"
"undirected",,"interacts with","ACTN4 (interacts with) C12orf73","false","interacts with","ACTN4 (interacts with) C12orf73",,"0.558708559985149"
"undirected",,"interacts with","MRPS23 (interacts with) MXD4","false","interacts with","MRPS23 (interacts with) MXD4",,"0.538486950089714"
"undirected",,"interacts with","BEX4 (interacts with) RGS3","false","interacts with","BEX4 (interacts with) RGS3",,"0.520775255511614"
"undirected",,"interacts with","POLR2J (interacts with) TRGV8","false","interacts with","POLR2J (interacts with) TRGV8",,"0.545253264309014"
"undirected",,"interacts with","COMMD7 (interacts with) ELP6","false","interacts with","COMMD7 (interacts with) ELP6",,"0.532457769006398"
"undirected",,"interacts with","BSG (interacts with) PLEKHJ1","false","interacts with","BSG (interacts with) PLEKHJ1",,"0.535431678167404"
"undirected",,"interacts with","SERPINB6 (interacts with) SLAMF7","false","interacts with","SERPINB6 (interacts with) SLAMF7",,"0.515170503946662"
"undirected",,"interacts with","ARL5A (interacts with) ZNF274","false","interacts with","ARL5A (interacts with) ZNF274",,"0.507014341090589"
"undirected",,"interacts with","ELF4 (interacts with) ZBTB21","false","interacts with","ELF4 (interacts with) ZBTB21",,"0.53848472732563"
"undirected",,"interacts with","RRAS2 (interacts with) SMAD2","false","interacts with","RRAS2 (interacts with) SMAD2",,"0.504396965986756"
"undirected",,"interacts with","MRPL20-AS1 (interacts with) NFE2L1","false","interacts with","MRPL20-AS1 (interacts with) NFE2L1",,"0.55869588829316"
"undirected",,"interacts with","ELOB (interacts with) SNRNP70","false","interacts with","ELOB (interacts with) SNRNP70",,"0.507012697757301"
"undirected",,"interacts with","DUSP22 (interacts with) TMUB2","false","interacts with","DUSP22 (interacts with) TMUB2",,"0.504395195647713"
"undirected",,"interacts with","MOV10 (interacts with) VAV3","false","interacts with","MOV10 (interacts with) VAV3",,"0.532450874500898"
"undirected",,"interacts with","CHMP1A (interacts with) ZNF274","false","interacts with","CHMP1A (interacts with) ZNF274",,"0.501684841023979"
"undirected",,"interacts with","TMEM14C (interacts with) TRIM8","false","interacts with","TMEM14C (interacts with) TRIM8",,"0.545244371066634"
"undirected",,"interacts with","PRKCB (interacts with) RGL2","false","interacts with","PRKCB (interacts with) RGL2",,"0.538480959921708"
"undirected",,"interacts with","CMC1 (interacts with) MAPKAPK3","false","interacts with","CMC1 (interacts with) MAPKAPK3",,"0.568451318769074"
"undirected",,"interacts with","COMMD7 (interacts with) TSC22D2","false","interacts with","COMMD7 (interacts with) TSC22D2",,"0.512284065217449"
"undirected",,"interacts with","LENG1 (interacts with) POLR2J","false","interacts with","LENG1 (interacts with) POLR2J",,"0.538478017167774"
"undirected",,"interacts with","MOB1A (interacts with) TECR","false","interacts with","MOB1A (interacts with) TECR",,"0.526504502176518"
"undirected",,"interacts with","CDS2 (interacts with) PPP1CA","false","interacts with","CDS2 (interacts with) PPP1CA",,"0.558680859939085"
"undirected",,"interacts with","KIR3DX1 (interacts with) WDR81","false","interacts with","KIR3DX1 (interacts with) WDR81",,"0.535422494995319"
"undirected",,"interacts with","CNPY3 (interacts with) COMMD7","false","interacts with","CNPY3 (interacts with) COMMD7",,"0.541789295400332"
"undirected",,"interacts with","HEG1 (interacts with) SLAMF7","false","interacts with","HEG1 (interacts with) SLAMF7",,"0.53542185816465"
"undirected",,"interacts with","RGL2 (interacts with) ZEB2","false","interacts with","RGL2 (interacts with) ZEB2",,"0.507006948487213"
"undirected",,"interacts with","FCRL6 (interacts with) SLAMF7","false","interacts with","FCRL6 (interacts with) SLAMF7",,"0.568417073272831"
"undirected",,"interacts with","BEX4 (interacts with) CCDC92","false","interacts with","BEX4 (interacts with) CCDC92",,"0.541789275741913"
"undirected",,"interacts with","MAPKAPK3 (interacts with) TMED9","false","interacts with","MAPKAPK3 (interacts with) TMED9",,"0.548938990755462"
"undirected",,"interacts with","ELP6 (interacts with) NFE2L1","false","interacts with","ELP6 (interacts with) NFE2L1",,"0.54523842634744"
"undirected",,"interacts with","FGR (interacts with) MAPKAPK3","false","interacts with","FGR (interacts with) MAPKAPK3",,"0.568406236524981"
"undirected",,"interacts with","TEX261 (interacts with) TMEM14C","false","interacts with","TEX261 (interacts with) TMEM14C",,"0.512276619193926"
"undirected",,"interacts with","EML2 (interacts with) KAT5","false","interacts with","EML2 (interacts with) KAT5",,"0.507003037523828"
"undirected",,"interacts with","GLO1 (interacts with) LPAR6","false","interacts with","GLO1 (interacts with) LPAR6",,"0.5207570848109"
"undirected",,"interacts with","EML2-AS1 (interacts with) SMCHD1","false","interacts with","EML2-AS1 (interacts with) SMCHD1",,"0.535415731557752"
"undirected",,"interacts with","CALHM2 (interacts with) TMEM14C","false","interacts with","CALHM2 (interacts with) TMEM14C",,"0.512275901073137"
"undirected",,"interacts with","NFE2L1 (interacts with) RGL4","false","interacts with","NFE2L1 (interacts with) RGL4",,"0.538473719223379"
"undirected",,"interacts with","RGS3 (interacts with) SERPINB6","false","interacts with","RGS3 (interacts with) SERPINB6",,"0.541772670674451"
"undirected",,"interacts with","PRKCB (interacts with) WDR46","false","interacts with","PRKCB (interacts with) WDR46",,"0.553240922411281"
"undirected",,"interacts with","PPP1CC (interacts with) VOPP1","false","interacts with","PPP1CC (interacts with) VOPP1",,"0.520751512732629"
"undirected",,"interacts with","TECR (interacts with) ZC3H12D","false","interacts with","TECR (interacts with) ZC3H12D",,"0.535411619312358"
"undirected",,"interacts with","RRAS2 (interacts with) SMCHD1","false","interacts with","RRAS2 (interacts with) SMCHD1",,"0.526494946777776"
"undirected",,"interacts with","PLEKHJ1 (interacts with) SPG21","false","interacts with","PLEKHJ1 (interacts with) SPG21",,"0.538468876354064"
"undirected",,"interacts with","ELOB (interacts with) PTPRM","false","interacts with","ELOB (interacts with) PTPRM",,"0.512270514602614"
"undirected",,"interacts with","CMC1 (interacts with) ZNF80","false","interacts with","CMC1 (interacts with) ZNF80",,"0.558641196184011"
"undirected",,"interacts with","NPM1 (interacts with) TOX","false","interacts with","NPM1 (interacts with) TOX",,"0.501667581340201"
"undirected",,"interacts with","TRGV8 (interacts with) WDR81","false","interacts with","TRGV8 (interacts with) WDR81",,"0.558639123146575"
