"direction","fromAltName","interaction","name","selected","shared interaction","shared name","toAltName","weight"
"undirected",,"interacts with","RTL6 (interacts with) TXN","false","interacts with","RTL6 (interacts with) TXN",,"0.521308322377431"
"undirected",,"interacts with","ATP1B3 (interacts with) RAB1B","false","interacts with","ATP1B3 (interacts with) RAB1B",,"0.533009550822189"
"undirected",,"interacts with","BZW1 (interacts with) DUSP12","false","interacts with","BZW1 (interacts with) DUSP12",,"0.545953290151911"
"undirected",,"interacts with","FOXO4 (interacts with) PSME1","false","interacts with","FOXO4 (interacts with) PSME1",,"0.574262154346581"
"undirected",,"interacts with","GRB2 (interacts with) MBP","false","interacts with","GRB2 (interacts with) MBP",,"0.521301291065269"
"undirected",,"interacts with","LGALS1 (interacts with) RTL6","false","interacts with","LGALS1 (interacts with) RTL6",,"0.574215957027096"
"undirected",,"interacts with","ERP29 (interacts with) M6PR","false","interacts with","ERP29 (interacts with) M6PR",,"0.545947162943995"
"undirected",,"interacts with","FOXO4 (interacts with) ITGB2","false","interacts with","FOXO4 (interacts with) ITGB2",,"0.57419380146901"
"undirected",,"interacts with","LYN (interacts with) VAMP7","false","interacts with","LYN (interacts with) VAMP7",,"0.533008225634819"
"undirected",,"interacts with","AP3S1 (interacts with) ARL4C","false","interacts with","AP3S1 (interacts with) ARL4C",,"0.545944925781375"
"undirected",,"interacts with","CST7 (interacts with) WSB1","false","interacts with","CST7 (interacts with) WSB1",,"0.574112486333772"
"undirected",,"interacts with","SLC27A3 (interacts with) UBE2B","false","interacts with","SLC27A3 (interacts with) UBE2B",,"0.521298853518227"
"undirected",,"interacts with","PRSS23 (interacts with) TTC3","false","interacts with","PRSS23 (interacts with) TTC3",,"0.545940538538919"
"undirected",,"interacts with","ATMIN (interacts with) ZNF101","false","interacts with","ATMIN (interacts with) ZNF101",,"0.52129725541056"
"undirected",,"interacts with","CAPZB (interacts with) M6PR","false","interacts with","CAPZB (interacts with) M6PR",,"0.521289630457998"
"undirected",,"interacts with","ERP29 (interacts with) QTRT1","false","interacts with","ERP29 (interacts with) QTRT1",,"0.574075522748127"
"undirected",,"interacts with","AXIN1 (interacts with) OSER1","false","interacts with","AXIN1 (interacts with) OSER1",,"0.521288892683582"
"undirected",,"interacts with","KIAA2013 (interacts with) PDE7A","false","interacts with","KIAA2013 (interacts with) PDE7A",,"0.545933861854695"
"undirected",,"interacts with","FOXO4 (interacts with) POLR1C","false","interacts with","FOXO4 (interacts with) POLR1C",,"0.57407208810939"
"undirected",,"interacts with","ARHGAP30 (interacts with) PTPN12","false","interacts with","ARHGAP30 (interacts with) PTPN12",,"0.510233767992703"
"undirected",,"interacts with","FBXL12 (interacts with) TBCB","false","interacts with","FBXL12 (interacts with) TBCB",,"0.545933425133788"
"undirected",,"interacts with","ADRB2 (interacts with) CST7","false","interacts with","ADRB2 (interacts with) CST7",,"0.574053190389464"
"undirected",,"interacts with","FOXO4 (interacts with) PAG1","false","interacts with","FOXO4 (interacts with) PAG1",,"0.545931752778521"
"undirected",,"interacts with","FAM117A (interacts with) LGALS1","false","interacts with","FAM117A (interacts with) LGALS1",,"0.573994531755034"
"undirected",,"interacts with","CENPB (interacts with) RAB1B","false","interacts with","CENPB (interacts with) RAB1B",,"0.533003838058627"
"undirected",,"interacts with","DBI (interacts with) RPS6KA1","false","interacts with","DBI (interacts with) RPS6KA1",,"0.573970188064406"
"undirected",,"interacts with","FOXO4 (interacts with) GNB1","false","interacts with","FOXO4 (interacts with) GNB1",,"0.573970162911042"
"undirected",,"interacts with","CTNNA1 (interacts with) PDIA6","false","interacts with","CTNNA1 (interacts with) PDIA6",,"0.545922879923001"
"undirected",,"interacts with","RPS6KA1 (interacts with) WHRN","false","interacts with","RPS6KA1 (interacts with) WHRN",,"0.573957615587463"
"undirected",,"interacts with","QTRT1 (interacts with) TPM3","false","interacts with","QTRT1 (interacts with) TPM3",,"0.573951659195654"
"undirected",,"interacts with","PDE7A (interacts with) TMX4","false","interacts with","PDE7A (interacts with) TMX4",,"0.545918502744354"
"undirected",,"interacts with","ATXN7L3B (interacts with) RTL6","false","interacts with","ATXN7L3B (interacts with) RTL6",,"0.573923994850073"
"undirected",,"interacts with","CTSC (interacts with) NPTN","false","interacts with","CTSC (interacts with) NPTN",,"0.510215943140689"
"undirected",,"interacts with","OASL (interacts with) UBE2N","false","interacts with","OASL (interacts with) UBE2N",,"0.545917785439623"
"undirected",,"interacts with","GLTP (interacts with) LGALS1","false","interacts with","GLTP (interacts with) LGALS1",,"0.573871328451583"
"undirected",,"interacts with","ABCF1 (interacts with) TARS1","false","interacts with","ABCF1 (interacts with) TARS1",,"0.54591763002548"
"undirected",,"interacts with","LPGAT1 (interacts with) MTMR12","false","interacts with","LPGAT1 (interacts with) MTMR12",,"0.510210930845078"
"undirected",,"interacts with","ANXA6 (interacts with) GLTP","false","interacts with","ANXA6 (interacts with) GLTP",,"0.573871224017007"
"undirected",,"interacts with","AP2B1 (interacts with) PRSS23","false","interacts with","AP2B1 (interacts with) PRSS23",,"0.545917322005386"
"undirected",,"interacts with","ABHD17A (interacts with) CST7","false","interacts with","ABHD17A (interacts with) CST7",,"0.573837590290061"
"undirected",,"interacts with","LCP1 (interacts with) UBE2N","false","interacts with","LCP1 (interacts with) UBE2N",,"0.532992651326622"
"undirected",,"interacts with","ELOF1 (interacts with) LAMP1","false","interacts with","ELOF1 (interacts with) LAMP1",,"0.532992432082677"
"undirected",,"interacts with","CWC15 (interacts with) PPIB","false","interacts with","CWC15 (interacts with) PPIB",,"0.545915613247964"
"undirected",,"interacts with","FAM117A (interacts with) GET3","false","interacts with","FAM117A (interacts with) GET3",,"0.573793761004198"
"undirected",,"interacts with","LPGAT1 (interacts with) RSL1D1","false","interacts with","LPGAT1 (interacts with) RSL1D1",,"0.510209445518686"
"undirected",,"interacts with","BZW1 (interacts with) IMPDH1","false","interacts with","BZW1 (interacts with) IMPDH1",,"0.521262689762084"
"undirected",,"interacts with","GLTP (interacts with) PDZD11","false","interacts with","GLTP (interacts with) PDZD11",,"0.573790280756328"
"undirected",,"interacts with","S1PR5 (interacts with) SLC7A6OS","false","interacts with","S1PR5 (interacts with) SLC7A6OS",,"0.510208392117856"
"undirected",,"interacts with","CST7 (interacts with) RPS6KA1","false","interacts with","CST7 (interacts with) RPS6KA1",,"0.573772112377748"
"undirected",,"interacts with","GNAI2 (interacts with) TMEM129","false","interacts with","GNAI2 (interacts with) TMEM129",,"0.57370407415036"
"undirected",,"interacts with","RAB27A (interacts with) TPST2","false","interacts with","RAB27A (interacts with) TPST2",,"0.545909343399625"
"undirected",,"interacts with","CST7 (interacts with) PSMB8","false","interacts with","CST7 (interacts with) PSMB8",,"0.57369769483998"
"undirected",,"interacts with","AP3S1 (interacts with) CHPF2","false","interacts with","AP3S1 (interacts with) CHPF2",,"0.54590757440266"
"undirected",,"interacts with","CD81 (interacts with) MTMR12","false","interacts with","CD81 (interacts with) MTMR12",,"0.510198688697403"
"undirected",,"interacts with","ATXN7L3B (interacts with) GNB1","false","interacts with","ATXN7L3B (interacts with) GNB1",,"0.545906529742913"
"undirected",,"interacts with","INO80E (interacts with) ITGB2","false","interacts with","INO80E (interacts with) ITGB2",,"0.521259868239586"
"undirected",,"interacts with","AP2B1 (interacts with) DDOST","false","interacts with","AP2B1 (interacts with) DDOST",,"0.57367435135088"
"undirected",,"interacts with","FOXO4 (interacts with) MEGF9","false","interacts with","FOXO4 (interacts with) MEGF9",,"0.573606091083109"
"undirected",,"interacts with","LPGAT1 (interacts with) PPIB","false","interacts with","LPGAT1 (interacts with) PPIB",,"0.53298589776525"
"undirected",,"interacts with","RPS6KA1 (interacts with) SLC16A6","false","interacts with","RPS6KA1 (interacts with) SLC16A6",,"0.573584434971048"
"undirected",,"interacts with","GNAI2 (interacts with) SRP14","false","interacts with","GNAI2 (interacts with) SRP14",,"0.573553319290822"
"undirected",,"interacts with","ANXA6 (interacts with) POP4","false","interacts with","ANXA6 (interacts with) POP4",,"0.573534209726131"
"undirected",,"interacts with","PBXIP1 (interacts with) PDIA6","false","interacts with","PBXIP1 (interacts with) PDIA6",,"0.510191143347659"
"undirected",,"interacts with","ITGAM (interacts with) PPIB","false","interacts with","ITGAM (interacts with) PPIB",,"0.532979388251911"
"undirected",,"interacts with","FOXO4 (interacts with) RAB1B","false","interacts with","FOXO4 (interacts with) RAB1B",,"0.57353126258803"
"undirected",,"interacts with","DMAC2 (interacts with) MCRIP1","false","interacts with","DMAC2 (interacts with) MCRIP1",,"0.545896891414866"
"undirected",,"interacts with","CCNH (interacts with) SEPHS2","false","interacts with","CCNH (interacts with) SEPHS2",,"0.521253820621022"
"undirected",,"interacts with","CD81 (interacts with) DUSP12","false","interacts with","CD81 (interacts with) DUSP12",,"0.573529755289968"
"undirected",,"interacts with","GALNT1 (interacts with) PDE7A","false","interacts with","GALNT1 (interacts with) PDE7A",,"0.545893149040166"
"undirected",,"interacts with","CST7 (interacts with) PDZD11","false","interacts with","CST7 (interacts with) PDZD11",,"0.573502627126998"
"undirected",,"interacts with","NTNG2 (interacts with) RPF1","false","interacts with","NTNG2 (interacts with) RPF1",,"0.532976163111942"
"undirected",,"interacts with","ARL4C (interacts with) TRAV13-1","false","interacts with","ARL4C (interacts with) TRAV13-1",,"0.545892914960557"
"undirected",,"interacts with","ANXA6 (interacts with) IMPDH1","false","interacts with","ANXA6 (interacts with) IMPDH1",,"0.573456908018834"
"undirected",,"interacts with","ATMIN (interacts with) CENPB","false","interacts with","ATMIN (interacts with) CENPB",,"0.521249468971086"
"undirected",,"interacts with","GNB1 (interacts with) UBL4A","false","interacts with","GNB1 (interacts with) UBL4A",,"0.521248990899395"
"undirected",,"interacts with","DDOST (interacts with) QTRT1","false","interacts with","DDOST (interacts with) QTRT1",,"0.573455016107895"
"undirected",,"interacts with","DEK (interacts with) LPGAT1","false","interacts with","DEK (interacts with) LPGAT1",,"0.51018723279223"
"undirected",,"interacts with","SEL1L3 (interacts with) VAMP7","false","interacts with","SEL1L3 (interacts with) VAMP7",,"0.545889042219181"
"undirected",,"interacts with","MARCHF2 (interacts with) PGAM1","false","interacts with","MARCHF2 (interacts with) PGAM1",,"0.545885711350705"
"undirected",,"interacts with","ATXN7L3B (interacts with) NAXE","false","interacts with","ATXN7L3B (interacts with) NAXE",,"0.532972538306227"
"undirected",,"interacts with","PDZD11 (interacts with) WHRN","false","interacts with","PDZD11 (interacts with) WHRN",,"0.573412612254169"
"undirected",,"interacts with","AKAP1 (interacts with) ANXA6","false","interacts with","AKAP1 (interacts with) ANXA6",,"0.573412205931056"
"undirected",,"interacts with","SRP14 (interacts with) TXN","false","interacts with","SRP14 (interacts with) TXN",,"0.521243294239096"
"undirected",,"interacts with","FAM117A (interacts with) WHRN","false","interacts with","FAM117A (interacts with) WHRN",,"0.573401148942322"
"undirected",,"interacts with","OASL (interacts with) TPST2","false","interacts with","OASL (interacts with) TPST2",,"0.532970239741211"
"undirected",,"interacts with","RTL6 (interacts with) WHRN","false","interacts with","RTL6 (interacts with) WHRN",,"0.573369869470463"
"undirected",,"interacts with","NKRF (interacts with) SLC35A4","false","interacts with","NKRF (interacts with) SLC35A4",,"0.545879256524259"
"undirected",,"interacts with","GET3 (interacts with) RTL6","false","interacts with","GET3 (interacts with) RTL6",,"0.573362304803087"
"undirected",,"interacts with","FBXL12 (interacts with) GBA","false","interacts with","FBXL12 (interacts with) GBA",,"0.532963902684274"
"undirected",,"interacts with","DUSP12 (interacts with) GZMB","false","interacts with","DUSP12 (interacts with) GZMB",,"0.573361692504015"
"undirected",,"interacts with","PDZD11 (interacts with) SCP2","false","interacts with","PDZD11 (interacts with) SCP2",,"0.573348149258161"
"undirected",,"interacts with","RSL1D1 (interacts with) SYPL1","false","interacts with","RSL1D1 (interacts with) SYPL1",,"0.545877490380549"
"undirected",,"interacts with","ATXN7L3B (interacts with) FAM117A","false","interacts with","ATXN7L3B (interacts with) FAM117A",,"0.573347204160533"
"undirected",,"interacts with","EFHD2 (interacts with) ZNF101","false","interacts with","EFHD2 (interacts with) ZNF101",,"0.545876738226981"
"undirected",,"interacts with","PPIB (interacts with) SNRPC","false","interacts with","PPIB (interacts with) SNRPC",,"0.532962085750158"
"undirected",,"interacts with","AP2B1 (interacts with) GNAI2","false","interacts with","AP2B1 (interacts with) GNAI2",,"0.573326792129154"
"undirected",,"interacts with","APEX1 (interacts with) DUSP12","false","interacts with","APEX1 (interacts with) DUSP12",,"0.573325164892123"
"undirected",,"interacts with","CTSC (interacts with) OASL","false","interacts with","CTSC (interacts with) OASL",,"0.545871927445796"
"undirected",,"interacts with","INO80E (interacts with) TBCB","false","interacts with","INO80E (interacts with) TBCB",,"0.545870042136172"
"undirected",,"interacts with","ANXA6 (interacts with) DDX60L","false","interacts with","ANXA6 (interacts with) DDX60L",,"0.573229121406078"
"undirected",,"interacts with","AP2B1 (interacts with) ITGAM","false","interacts with","AP2B1 (interacts with) ITGAM",,"0.521233296144794"
"undirected",,"interacts with","PDIA6 (interacts with) TPRG1L","false","interacts with","PDIA6 (interacts with) TPRG1L",,"0.521232586309172"
"undirected",,"interacts with","CWC15 (interacts with) DUSP12","false","interacts with","CWC15 (interacts with) DUSP12",,"0.573188298869125"
"undirected",,"interacts with","QTRT1 (interacts with) SLFN13","false","interacts with","QTRT1 (interacts with) SLFN13",,"0.573171034440942"
"undirected",,"interacts with","DMAC2 (interacts with) TFEB","false","interacts with","DMAC2 (interacts with) TFEB",,"0.510162459167912"
